Time,"Country Name","GDP, PPP (constant 2011 international $)","Employment in industry (% of total employment)","Employment in agriculture (% of total employment)","Total greenhouse gas emissions (kt of CO2 equivalent)","Terrestrial and marine protected areas (% of total territorial area)","Renewable energy consumption (% of total final energy consumption)","Fossil fuel energy consumption (% of total)","Energy use (kg of oil equivalent per capita)","Educational attainment, competed at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Adult literacy rate, population 15+ years, both sexes (%)","CO2 emissions (metric tons per capita)","Population, total"
2011,"Tanzania","100984255978.622","","","234762.029551845","","89.5842106833723","11.6803788167236","453.568382894484","","","0.171743508339601","47122998"
2011,"Thailand","913511216940.895","19.3999996185303","41","431312.309909655","","22.2723558521667","80.1938891061772","1759.27624904119","","","4.33974920809929","66902958"
2011,"Timor-Leste","2202155131.95999","","","949.906839441293","","","","","","","0.219288427621761","1120392"
2011,"Togo","8241131319.98898","","","22760.6386155452","","69.1270127809019","19.9090893713015","477.170512713711","","60.4099388122559","0.366913390573117","6566179"
2011,"Tonga","525159845.772572","","","155.290599558298","","1.12681954248191","","","","99.3855285644531","0.983561958770787","104392"
2011,"Trinidad and Tobago","39730040280.52","","","59776.5834191611","","0.360433946936715","99.9292419441802","14791.3417091827","","","35.1373099888372","1334790"
2011,"Tunisia","108913333410.658","33.5","16.2000007629395","38741.1352417547","","13.3506241092296","88.0719440442005","919.397028237366","","79.6539077758789","2.43784144353464","10673800"
2011,"Turkey","1308343501953.37","27.1000003814697","22.7999992370605","434798.461210204","","12.7933216110756","89.8972170965975","1526.34541598962","","94.106086730957","4.3641673255392","73517002"
2011,"Turkmenistan","58014358231.6118","","","88648.7177282147","","","","4840.84468319093","","","12.2569107630175","5106672"
2011,"Turks and Caicos Islands","","","","18.7452496568376","","0.532165411483411","","","","","6.01014908437608","31727"
2011,"Tuvalu","34338316.8465706","","","5.17598123419742","","","","","","","","9844"
2011,"Uganda","56479238119.9413","","","80318.9682529937","","90.3336788018451","","","","","0.124479814007694","34260342"
2011,"Ukraine","378531847053.314","25.7000007629395","20.2000007629395","410067.313082423","","2.7330102278557","79.5572456470764","2768.92412610133","","","6.26708553125294","45706100"
2011,"United Arab Emirates","503068685411.632","","","199342.522558574","","0.141917439831288","99.8998655765664","7361.14658257012","","","18.2700918243305","8734722"
2011,"United Kingdom","2314653891010.54","19.2000007629395","1.10000002384186","568061.828941121","","4.10731876467802","85.6985625507848","2966.74478371571","","","7.08097870090032","63258918"
2011,"United States","15517926000000","","","6571653.97696764","","8.18544254711103","83.6864361569841","7029.24676449715","","","17.0194385160343","311718857"
2011,"Uruguay","60618737179.4844","21.2999992370605","10.6999998092651","33773.770839407","","48.5939718163772","56.0671676288539","1304.7474458074","","98.3358993530273","2.29295134407094","3385610"
2011,"Uzbekistan","129459345335.412","","","180734.945597965","","2.2401467333638","98.1159460693559","1613.81009836602","","","3.87480091617416","29339400"
2011,"Vanuatu","705126498.576747","","","440.152732079289","","34.1809005357996","","","","","0.545783790041178","241876"
2011,"Venezuela, RB","500326029131.469","21.8999996185303","7.90000009536743","275683.763795513","","12.3562603102179","88.1260949957402","2283.49166128935","18.50633","94.7702178955078","6.07614615665121","29427631"
2011,"Vietnam","414339189417.434","","","285091.055716172","","35.5294656259587","68.2042811029221","670.18312024885","","","1.84255060590506","87860300"
2011,"Virgin Islands (U.S.)","","","","60.8557130023383","","","","","","","","105784"
2011,"West Bank and Gaza","17107576519.9196","25.7000007629395","11.8999996185303","","","","","","","95.2672424316406","0.572406877323468","3927051"
2011,"Yemen, Rep.","87639454153.7984","","","39949.0821612584","","0.988630663730807","98.4454261864684","272.93428413687","","","0.811478014800119","24234940"
2011,"Zambia","47944251956.632","","","320024.69699237","","90.4550195613109","8.59486503360531","605.567766252175","","","0.204524326863562","14343526"
2011,"Zimbabwe","21720130515.1655","9.10000038146973","65.8000030517578","71561.9522501464","","75.7740041989035","31.0675592419743","719.134217645959","","83.5827102661133","0.815683908462027","14255592"
2012,"Afghanistan","56460103813.5996","","","18168.8632027705","","","","","","","0.688083612623934","29726803"
2012,"Albania","28400134698.1744","","","8898.64091140274","","38.2218347471341","57.6323624250607","685.956403023605","12.89966","97.2469711303711","1.62472196333623","2900247"
2012,"Algeria","494546068240.361","","","176471.226769797","","0.190373797304754","99.8589173711226","1227.7234371135","","","3.47194993128501","37439427"
2012,"American Samoa","","","","58.7655192902151","","","","","","","","55227"
2012,"Andorra","","","","","","","","","","","6.19519390791265","79316"
2012,"Angola","150542734126.265","","","41657.1648460299","","57.1752699706323","44.1787049222739","689.050937615492","","","1.4722550379024","22685632"
2012,"Antigua and Barbuda","1832798830.6538","","","552.747914304263","","","","","","","5.88735699289315","89069"
2012,"Argentina","813723024255.659","23.5","0.600000023841858","380295.320368897","","8.77257826332822","89.7668987303502","1906.62981149596","","","4.56963523938012","42095224"
2012,"Armenia","21646497945.2151","17.7000007629395","37.2999992370605","12319.3896093062","","6.56787286973008","77.3329432877543","997.399221512393","","","1.91208959087599","2978339"
2012,"Aruba","","","","413.035551253609","","","","","","","12.7136132352798","102393"
2012,"Australia","966881953234.219","19.2999992370605","2.90000009536743","761686.273857649","","8.44266614733211","94.2956994229274","5558.60942947927","","","16.5193857829994","22728254"
2012,"Austria","372217897510.522","26.3999996185303","4.19999980926514","90460.2102892241","","34.4505992144591","66.5897384452544","3930.58355578316","","","7.38403220122062","8429991"
2012,"Azerbaijan","147693442627.257","14.3000001907349","37.7000007629395","56537.0817767984","","2.84552172971103","98.4767015665508","1472.89739090323","","99.7757720947266","3.82487717012357","9295784"
2012,"Bahamas, The","8495859697.43872","","","4865.20676738915","","","","","","","5.15011493388616","372388"
2012,"Bahrain","53677955325.1618","","","32849.1057287728","","","","9417.03778634454","","","21.8109970402909","1333577"
2012,"Bangladesh","421488777535.966","","","183300.562417687","","38.2997229747086","72.9694013647713","213.425947971158","","","0.434633966884938","155257387"
2012,"Barbados","4333428163.7042","19.3999996185303","2.79999995231628","1540.61570884268","","","","","","","5.22219973009447","281580"
2012,"Belarus","160007108813.136","33.2999992370605","10.1000003814697","109647.238750262","","7.24939413080488","91.0472704631043","3222.61781487743","","","6.68034097633136","9464000"
2012,"Belgium","452112907729.848","21.7999992370605","1.10000002384186","133373.684007061","","7.38454222614672","71.3533558990073","4890.18961299022","","","8.28483788011157","11128246"
2012,"Belize","2682771957.33409","","","1569.8585030674","","","","","","","1.42669145577609","336707"
2012,"Benin","18026983504.5949","","","33533.0967333661","","50.5673841393421","42.2229689357224","388.517195181751","","","0.548419410073363","10049792"
2012,"Bermuda","3378392789.57695","9.60000038146973","1.70000004768372","632.876992070822","","","","","","","6.84754159078984","64798"
2012,"Bhutan","5295426154.38932","8.60000038146973","62.2000007629395","3296.96372502552","","","","","4.54776","57.0335998535156","1.09954135410126","743711"
2012,"Bolivia","59313864685.5243","","","621726.72675282","","27.9853059719218","85.0083283915247","758.099758545027","","94.4605712890625","1.83551243792951","10238762"
2012,"Bosnia and Herzegovina","35772117465.6247","","","27108.4002030228","","15.2743589615979","91.9478033227574","1745.89745793237","","","5.81406841832098","3828419"
2012,"Botswana","29761330469.8683","","","82110.2767551773","","23.8516654375521","64.1896693149049","1008.87228282529","","","2.08553315747868","2132822"
2012,"Brazil","3030052207545.89","22.7000007629395","14.6000003814697","2989417.95671697","","43.6265127763827","56.54666376033","1391.90930936588","","91.3378524780273","2.32225814003511","202401584"
2012,"British Virgin Islands","","","","126.783599443422","","","","","","","6.1736172003788","28511"
2012,"Brunei Darussalam","29542778248.765","","","14828.9670065495","","0.0147907958516751","99.9955353016648","9444.9634042889","","","23.8008838209473","405512"
2012,"Bulgaria","114928161667.373","31.5","6.30000019073486","67942.6956330647","","15.7507407035973","72.1871003864391","2513.35238098367","","","6.14204310276862","7305888"
2012,"Burkina Faso","25212337086.177","","","43910.4023930555","","","","","","","0.15847559730798","16590813"
2012,"Burundi","7257588873.80706","","","6254.37102422528","","","","","","","0.0278884875331026","10124572"
2012,"Cabo Verde","3077160949.10556","","","411.32501125158","","","","","","85.3277893066406","0.988370235789726","500870"
2012,"Cambodia","41458659269.4694","","","127399.586925028","","72.6311873998056","29.0958619346218","389.713769079617","","","0.367880406586861","14832255"
2012,"Cameroon","57749405977.9266","","","100922.136209962","","78.11013984318","27.3521627775229","321.179660387171","","","0.282904055719138","21659488"
2012,"Canada","1452383005413.25","20","2.09999990463257","1027063.85487082","","20.5987217759522","73.6227142183662","7259.23788100396","","","13.8584553358252","34751476"
2012,"Cayman Islands","","15.3000001907349","0.699999988079071","448.880938380706","","","","","","","9.43492924446299","57522"
2012,"Central African Republic","4198992582.76309","","","515134.078641482","","","","","","","0.0635047083017643","4619500"
2012,"Chad","24938626546.7354","","","109796.019972251","","","","","","","0.0426815692544472","12715465"
2012,"Channel Islands","","","","","","","","","","","","161336"
2012,"Chile","367625947882.491","23.8999996185303","10.3999996185303","120687.892409947","","30.2726133007203","70.0394421491718","2139.76397073527","","","4.65681268534947","17388437"
2012,"China","14880592037847.1","","","12454710.6051","","18.362548391687","87.9068839493796","2079.11971466541","","","7.41895460781301","1350695000"
2012,"Colombia","555087935875.08","20.5","17.5","173411.767914881","","26.2744366573836","75.5845145477952","673.829309764562","9.95263","","1.70377260152499","46881018"
2012,"Comoros","993935016.280133","","","564.2206617218","","","","","","","0.199928849972944","733661"
2012,"Congo, Dem. Rep.","45027716855.6637","","","802271.302846335","","95.9568960827503","4.11161414829672","292.387677198669","","75.0171890258789","0.0364137681039835","70291160"
2012,"Congo, Rep.","24423240906.7126","","","35743.9185202452","","48.1863066589929","36.8191097096468","552.250157949208","","","0.556100199057998","4286188"
2012,"Costa Rica","63245914304.6615","19.5","13.3999996185303","12274.1340926836","","38.6240329941807","47.8293225545306","1015.71823672131","","","1.66877073956393","4654148"
2012,"Cote d'Ivoire","58095348125.8286","","","33502.160237923","","74.3988993949229","24.6801540811143","598.62493040563","","40.9816284179688","0.397585117426771","21102641"
2012,"Croatia","86131650373.86","28.5","10.6000003814697","30421.0493635559","","19.9681308404715","79.1799372961572","1855.43465372937","","","4.25598222683793","4267558"
2012,"Cuba","220755596246.271","19.2000007629395","19.2999992370605","52418.4556499535","","18.8740932571624","85.8399344839606","955.533332610397","14.1818","99.7525329589844","3.18767488777516","11342631"
2012,"Curacao","","","","","","","","13441.6193256536","","","39.6385513649992","152088"
2012,"Cyprus","27377726195.6293","20.2999992370605","2.29999995231628","7431.19345348047","","8.36186119085652","94.165524866543","1971.78879361872","","","6.12734491983108","1129303"
2012,"Czech Republic","297529321499.482","38.4000015258789","3","138957.424743003","","10.9261400017188","76.7275195571086","4054.08501838826","","","9.61268363875771","10510785"
2012,"Denmark","241107155273.933","19.7999992370605","2.40000009536743","53703.2239270284","","27.563600720041","70.6877515042193","3097.92559230213","","","6.5108659961814","5591572"
2012,"Djibouti","2456153748.56462","","","2766.30381501414","","","","","","","0.60610220275265","853069"
2012,"Dominica","718403418.348639","","","222.835577813651","","","","","","","1.89271116691079","71685"
2012,"Dominican Republic","117064282886.558","18.1000003814697","14.1999998092651","33395.0844298818","","13.192353574874","87.1639861283577","763.755736562628","","90.1551818847656","2.23991337893829","10155036"
2012,"Ecuador","159164551066.427","17.7999992370605","27.7999992370605","52746.5726940589","","13.3734071374082","88.3918002350431","943.754895183648","","92.0647277832031","2.62477365500928","15419493"
2012,"Egypt, Arab Rep.","862355337097.102","24.8999996185303","27.1000003814697","295499.745446082","","5.4994256110512","96.2921194555763","913.131547459073","","73.865592956543","2.53403898315243","85660902"
2012,"El Salvador","46863653084.9507","21","21","12577.7897375628","","34.0116111235761","47.3194825146369","720.365967511457","","","1.18544874677899","6072233"
2012,"Equatorial Guinea","29186077214.8929","","","6374.17105425022","","","","","","","7.53562293774694","773729"
2012,"Eritrea","","","","4977.88803281947","","80.4218971686481","22.1283843145524","","","","",""
2012,"Estonia","33446611827.9135","31.7000007629395","4.40000009536743","23292.7792109021","","24.9085515162449","19.5597493844909","4174.38776559391","","","13.3240003749917","1322696"
2012,"Ethiopia","113759545218.877","21.3999996185303","8.19999980926514","185292.168103158","","93.4906201930365","5.05298648714456","492.036827675471","","","0.092877020565442","92191211"
2012,"Faroe Islands","","","","47.5359335500332","","","","","","","12.1998429524931","48393"
2012,"Fiji","6599637952.60112","","","2258.17305672094","","","","","","","1.82477881572896","874158"
2012,"Finland","213792153077.148","22.8999996185303","3.79999995231628","69072.9387223345","","39.1158770869893","43.0698326321547","6269.75541612617","21.13881","","9.01853833350788","5413971"
2012,"France","2443394772233.99","21.7999992370605","2.79999995231628","499146.634492193","","12.5887942241418","48.7460835344811","3844.55455919064","","","5.07093102186285","65659790"
2012,"French Polynesia","","","","799.897576604797","","","","","","","2.97351474751164","273775"
2012,"Gabon","28389268493.8593","","","34570.626576672","","69.5713728500493","41.9989401690952","1401.14869081847","","82.2837982177734","2.83862052979599","1613489"
2012,"Gambia, The","2837619858.71151","","","3529.23152956181","","","","","","","0.261767974022582","1807108"
2012,"Georgia","30146083394.3267","","","14627.7492943065","","28.6926218930002","74.4628232768799","968.766274509804","30.17271","","1.92313777777778","3825000"
2012,"Germany","3461129325408.85","28.3999996185303","1.39999997615814","951716.711065489","","12.3840800256717","80.6252229786616","3876.94810409338","","","9.19232375153935","80425823"
2012,"Ghana","93473665296.567","","","107784.294435056","","49.4875219320513","52.6899560180091","335.504871584229","","","0.464968301476263","25544565"
2012,"Gibraltar","","","","473.005729316361","","","","5473.31380166868","","","14.7137761925992","31402"
2012,"Greece","274097746136.091","16.7000007629395","12.5","100571.170745123","","13.8954403683446","90.1189593737118","2404.96365282026","","","7.24036725721686","11045011"
2012,"Greenland","","","","262.843649773248","","","","","","","10.005016722408","56810"
2012,"Grenada","1165407280.7136","","","726.185419740993","","","","","","","2.57269900261671","105476"
2012,"Guam","","","","85.8694584981447","","","","","","","","162807"
2012,"Guatemala","105356377430.523","19.5","32.2999992370605","31515.4501791152","","66.2195613497278","30.8761577167161","720.444181602431","1.93862","78.2648620605469","0.77903199601217","15368759"
2012,"Guinea","13925318144.7225","5.59999990463257","74.8000030517578","101348.988273839","","","","","","","0.221998428552227","11628767"
2012,"Guinea-Bissau","2327594102.2258","","","7604.73449731623","","","","","","","0.147567974245022","1714620"
2012,"Guyana","4814892475.08514","","","6140.68725152308","","","","","","","2.63030287047903","758410"
2012,"Haiti","16306674053.9112","","","8835.46690838767","","83.090350574474","18.0710084157395","395.897375289003","","","0.225248590024053","10288828"
2012,"Honduras","35186343988.2885","19.5","38.2000007629395","20467.1629868832","","53.3861507468136","51.4848836276718","662.416781722026","","85.3555526733398","1.16132340571792","7736131"
2012,"Hong Kong SAR, China","360210135774.27","11.6000003814697","","58633.5167723061","","1.05731360254894","93.2827080280375","1993.61054426523","","","6.07254297934196","7154600"
2012,"Hungary","221586316045.469","29.8999996185303","5","62988.3997990485","","10.185499566551","71.6028989069519","2372.87399391272","","","4.48784500001109","9920362"
2012,"Iceland","12768815754.3505","18.2999992370605","5.5","5514.85399229931","","78.1393236888574","10.3307142985997","17630.0714650968","","","5.83123386422879","320716"
2012,"India","6106700380364.55","24.7999992370605","47.0999984741211","3002894.92752695","","38.9906216330861","72.3651880831734","595.100060012442","","","1.59743618869607","1263589639"
2012,"Indonesia","2302462467434.47","21.5","35.2999992370605","780550.764031458","","37.0628533793735","66.3095371584088","854.072051655761","","","2.4171303885621","248037853"
2012,"Iran, Islamic Rep.","1260317420786.05","","","551144.132445905","","0.929497113935958","99.3334176941617","2883.36671723109","14.8149","83.6259918212891","8.45441748441295","76156975"
2012,"Iraq","479389275592.69","","","155529.505046712","","1.58612909812262","97.3015435961433","1364.23343892954","","","4.64271691082567","32957622"
2012,"Ireland","209354252329.409","18.5","5.09999990463257","62433.0138852174","","6.95511278314283","86.4835977485255","2871.11373985507","","","7.7874534788987","4586897"
2012,"Isle of Man","","","","","","","","","","","","85779"
2012,"Israel","244218774260.603","17.6000003814697","1.20000004768372","84044.4344111728","","8.67849741480222","96.6586087981408","3067.74249415334","","","9.54796776436382","7910500"
2012,"Italy","2069938584645.07","27.7999992370605","3.5","482634.000294537","","12.0920152700607","82.2013821135475","2709.30174223032","","","6.20504432360671","59539717"
2012,"Jamaica","22759799512.659","15.5","18.1000003814697","15474.3204085017","","14.6560722397136","82.217430751988","1037.94401738678","","","2.70575835409123","2707805"
2012,"Japan","4465104057760.92","25.8999996185303","3.79999995231628","1478858.88126732","","4.48148729400944","94.536803279248","3543.27421656234","","","9.63907246332002","127561489"
2012,"Jordan","71647552754.3083","18.7000007629395","2","27198.5945143973","","3.06691904519934","97.3210912123282","1122.29508792041","","97.8903198242188","3.55404491360366","6994451"
2012,"Kazakhstan","383322713676.82","19.3999996185303","25.5","366502.19730054","","1.3582612145149","98.8764539452321","4399.11835951981","","","14.5741598464693","16791425"
2012,"Kenya","113581550492.604","","","54302.0956122537","","78.5326626787352","17.0153927268192","477.564076496949","","","0.29418417770378","42542978"
2012,"Kiribati","178545034.343131","","","58.0354562264246","","","","","","","0.584683924216845","106620"
2012,"Korea, Dem. People’s Rep.","","","","109894.964984758","","15.9830884017584","84.2450681910863","575.735523376015","","","1.98325852722771","24763353"
2012,"Korea, Rep.","1595195319034.79","24.5","6.19999980926514","668989.651446327","","1.59882449920394","83.2213632229225","5269.03054470702","","","11.6805577328622","50004441"
2012,"Kosovo","15139894776.0025","28.3999996185303","4.59999990463257","","","20.8900557184296","88.6315303171579","1311.78373587414","","","","1805200"
2012,"Kuwait","263556266778.465","","","99467.1164008466","","","","10121.4379773428","","95.5131683349609","29.5787293823425","3419581"
2012,"Kyrgyz Republic","16091761027.9377","21.7000007629395","30.1000003814697","13794.7412448409","","22.4759417166349","73.8690001586927","737.22642317021","","","1.804986445998","5607200"
2012,"Lao PDR","29116363152.031","","","161718.737448862","","","","","","","0.333670062798835","6473050"
2012,"Latvia","41668102003.5675","23.6000003814697","8.10000038146973","13943.921724239","","40.366469498026","58.0418935861062","2170.58583240878","","","3.47174754795094","2034319"
2012,"Lebanon","73598592275.5204","","","20371.9733533155","","4.97238470129638","96.3699739199709","1456.5726362373","","","4.59765970785034","4924257"
2012,"Lesotho","4903704069.69853","","","3472.70753642453","","","","","","","1.08013829568504","2057331"
2012,"Liberia","3227771169.87093","","","2833.94277850522","","","","","","","0.245916201190648","4190155"
2012,"Libya","141755476956.406","","","82129.133946468","","1.69168751697216","99.0019660171721","2728.50651151932","","","8.33907406543874","6283403"
2012,"Liechtenstein","","","","","","","","","","","1.29572449783915","36791"
2012,"Lithuania","70877080255.5309","25.2999992370605","8.80000019073486","29442.2123465731","","24.2753746699542","72.8931944548374","2468.99881617512","","","4.62950967158482","2987773"
2012,"Luxembourg","46807700596.6691","12.3999996185303","1.20000004768372","12610.9976195246","","4.14259176107007","87.218173117402","7721.9641922154","","","20.0842194874808","530946"
2012,"Macao SAR, China","70068890088.7209","12.8000001907349","0.200000002980232","1673.83779769139","","","","","","","4.07617572338072","557763"
2012,"Macedonia, FYR","23939767852.1085","30.1000003814697","16.6000003814697","12992.2469938559","","16.4684817692157","82.2039759132521","1431.80493604025","","","4.33106747790283","2069270"
2012,"Madagascar","30636048703.7798","7.90000009536743","75.3000030517578","117932.597060147","","","","","","","0.119581164561141","22293720"
2012,"Malawi","16737323535.5758","","","21632.1320932947","","","","","","","0.0719366009963035","15700436"
2012,"Malaysia","658983690151.73","28.3999996185303","12.6000003814697","279098.376755817","","6.79578575814493","94.6323340190122","2724.22443158521","","","7.53592675058938","29021940"
2012,"Maldives","4299582711.56016","","","727.131787406295","","","","","","","2.80025454545455","385000"
2012,"Mali","32402380433.8595","","","77437.931654233","","","","","","","0.0616767913125927","16112333"
2012,"Malta","11858445882.9758","22.3999996185303","1","1921.12774774241","","2.60527016389965","98.7043738551579","2081.12193203085","","","6.35564959292415","419455"
2012,"Marshall Islands","189353357.03134","","","7.9564226778","","","","","","","1.94968004101551","52663"
2012,"Mauritania","13262439093.6617","","","13343.1626272099","","","","","","","0.702902013652392","3777067"
2012,"Mauritius","20915872797.7792","28","7.5","3537.54871124277","","","83.1532446536406","1067.78025324035","","91.7660064697266","3.24104493893535","1255882"
2012,"Mexico","1972453164091.8","23.2999992370605","13.3999996185303","663424.954361171","","9.35089435158097","90.0225124001864","1545.49833444011","","94.228401184082","3.9393729203234","122070963"
2012,"Micronesia, Fed. Sts.","354873408.829702","","","41.43738678","","","","","","","1.38155454229298","103516"
2012,"Moldova","14773800534.6988","19.2999992370605","26.5","11350.629999647","","4.66681646773929","90.5707079061747","959.53835335617","","","1.38355238446543","3559519"
2012,"Monaco","","","","","","","","","","","","37404"
2012,"Mongolia","27547965752.972","18.2000007629395","35","25944.2551989366","","3.21669606007016","96.3320032782868","1679.67542380033","","","11.6538548230823","2808339"
2012,"Montenegro","8574673306.86176","17.3999996185303","5.69999980926514","","","46.1954795274954","61.1821229113384","1711.79711279872","","","3.76389822124038","620601"
2012,"Morocco","229747886208.358","21.3999996185303","39.2000007629395","80436.7152145251","","11.3375396476102","89.3631961138336","571.487188255949","","","1.90163939147816","32984190"
2012,"Mozambique","25525753222.8233","","","380308.292508061","","88.4371895827227","8.36259240115334","405.608914772544","","","0.121269410150295","25732928"
2012,"Myanmar","","","","528416.217662507","","78.7238455502797","27.0092321395146","297.094116130566","","","0.246147003223461","52543841"
2012,"Namibia","20301026946.993","13.8000001907349","27.3999996185303","38049.2707847565","","32.9402578329674","65.5021752457814","723.887425844753","","","1.47214773666951","2291645"
2012,"Nauru","","","","4.57302008015847","","","","","","","4.00208354003373","10079"
2012,"Nepal","58157570334.6494","","","40762.7152881677","","84.7202688511678","15.1712121524153","367.265267577716","","","0.212548674088467","27500515"
2012,"Netherlands","766177908806.855","15.6000003814697","2.40000009536743","195873.763889571","","4.65483804555953","91.5042456278325","4689.84238818327","","","10.1091682571408","16754962"
2012,"New Caledonia","","","","1660.24836192453","","","","","","","14.0167181467181","259000"
2012,"New Zealand","147434768404.267","20.2000007629395","6.80000019073486","78130.9798816606","","30.7800698457796","62.4176490110571","4375.37918831243","","","7.82796896622127","4408100"
2012,"Nicaragua","25900061720.8637","","","16323.0434302921","","53.1203971894805","43.3116240384639","559.725875330992","","","0.795541594620688","5877034"
2012,"Niger","15295085393.182","","","11460.9158280465","","","29.6877361441591","129.064421413238","","15.4567003250122","0.105836134740155","17635782"
2012,"Nigeria","893275762114.417","","","301010.125866092","","86.4723026264126","18.9496896242486","796.632500933798","","","0.592224312491691","168240403"
2012,"Northern Mariana Islands","","","","12.4885857402","","","","","","","","53314"
2012,"Norway","319281831516.867","20.2999992370605","2.09999990463257","63536.7320746753","","58.0179485735573","57.7732379952018","5909.60976357223","","","9.94098023481974","5018573"
2012,"Oman","146013432911.262","","","62201.5508044815","","","","6677.55766119296","","","16.6997203536508","3545192"
2012,"Pakistan","777020079943.001","","","369734.583692698","","45.4876602788976","60.7185782258762","483.43797450635","","56.7643394470215","0.919208630374679","177392252"
2012,"Palau","275342330.170529","","","1.38875585904","","","","","","","10.776980150318","20756"
2012,"Panama","68606670978.9496","18.2000007629395","16.7000007629395","16248.7722905672","","22.8648390695006","78.3124932860155","1108.98692518032","","","2.69361479004669","3743761"
2012,"Papua New Guinea","17746039336.5822","","","11087.4570564505","","","","","","","0.6959995080274","7154870"
2012,"Paraguay","46647463724.8769","16.7000007629395","27.2000007629395","50843.9542041131","","62.6775121178113","33.8169346028625","783.335334641133","","","0.816273360043216","6379162"
2012,"Peru","327263830359.051","23.7999992370605","","74806.9567445781","","28.2498804521109","77.8868221700677","715.613979987511","","93.8417205810547","1.80779785168943","30158768"
2012,"Philippines","580115323633.749","15.3000001907349","32.2000007629395","167297.549725585","","29.4027836263597","59.2942383073849","448.390822647605","","","0.951071109856615","96017322"
2012,"Poland","870571705420.594","30.7000007629395","12.1999998092651","414606.89232929","","11.0841365261952","90.9785187086931","2566.57431316009","","","7.88060078242576","38063164"
2012,"Portugal","272886548873.406","26.5","6.80000019073486","72524.218510274","","25.5642514762682","75.1134287486659","2059.8890482826","","","4.38058681612395","10514844"
2012,"Puerto Rico","122308888721.51","","","3293.25487972272","","","","","22.53394","","","3634487"
2012,"Qatar","268022170619.185","51.7999992370605","1.39999997615814","103155.120721373","","","","18899.3577175108","","96.6785888671875","46.6974773072756","2015624"
2012,"Romania","357367692437.141","29.5","26.6000003814697","121762.225104696","","21.6788334102372","76.4272009246288","1741.7226064268","","","4.07431545512808","20058035"
2012,"Russian Federation","3562768782753.32","27.7999992370605","7.30000019073486","2803398.4879042","","3.24500315811185","90.8788519053421","5174.40036805156","","","12.8183452615457","143201676"
2012,"Rwanda","16045959021.6784","6.69999980926514","75.3000030517578","6689.94889743344","","","","","2.09757","68.3310317993164","0.0681374828400671","10817350"
2012,"Samoa","1067866343.45246","14.8000001907349","5.40000009536743","356.086960000804","","","","","","","1.33944764718027","188901"
2012,"San Marino","","","","","","","","","","","","31172"
2012,"Sao Tome and Principe","518737539.039142","21.3999996185303","26.1000003814697","195.486961272431","","","","","3.25908","90.1430969238281","0.636903027722373","178484"
2012,"Saudi Arabia","1440293242118.96","24.7000007629395","4.69999980926514","549111.583031927","","0.00857538311969361","99.9966059185653","6792.39350276327","","","19.1889368429607","29496047"
2012,"Senegal","30110174678.5661","","","54185.3718787515","","51.3647277388253","45.7736917019694","292.0835598676","","","0.574261536992308","13780108"
2012,"Serbia","90022985423.23","26.5","21","","","19.6094256895382","87.1593814565072","2018.7731010517","","","6.12060018249562","7199077"
2012,"Seychelles","2102748609.06036","","","910.287358285027","","","","","","","7.97327384120585","88303"
2012,"Sierra Leone","9618175219.31796","","","11810.8870188195","","","","","","","0.170511373442722","6043157"
2012,"Singapore","402562556977.468","19.2000007629395","","55910.2813044732","","0.517608066468923","97.6127137861809","4905.96048480198","25.67773","96.3630599975586","10.2829076373047","5312437"
2012,"Sint Maarten (Dutch part)","","","","","","","","","","","21.4896362586605","34640"
2012,"Slovak Republic","137933228307.507","37.5999984741211","3.20000004768372","46301.2739711681","","10.4808356583089","66.8328684868671","3080.72503425285","","","6.05902290100616","5407579"
2012,"Slovenia","56942642784.009","31.2999992370605","7","21074.7483377861","","19.321734711102","65.3901912859373","3409.07484545434","","","7.25678326274245","2057159"
2012,"Solomon Islands","1112135401.37642","","","4591.46452705258","","","","","","","0.360582123307876","549162"
2012,"Somalia","","","","21916.3232231908","","","","","","","0.0635919403047551","10033630"
2012,"South Africa","647704020796.938","23.6000003814697","4.90000009536743","450615.780893113","","16.9338140808662","87.2449575542366","2680.54153446557","","93.7294692993164","9.01649877213629","52356381"
2012,"South Sudan","19617170973.6121","","","","","","70.068469856336","58.6426653569656","","","0.121224542541894","10980623"
2012,"Spain","1480701335493.87","20.7000007629395","4.19999980926514","348257.292233754","","15.7452779323123","75.0081563640562","2683.368790001","","97.8945388793945","5.66093880333453","46773055"
2012,"Sri Lanka","203841940568.039","26.1000003814697","31","30451.8263103441","","60.8586843808416","47.3120230504901","551.047688993341","","","0.794480757931845","20424000"
2012,"St. Kitts and Nevis","1076909823.23235","","","194.567544142894","","","","","","","5.19463187325256","53650"
2012,"St. Lucia","1869316094.32647","","","598.765917552075","","","","","","","2.2501907236442","180890"
2012,"St. Martin (French part)","","","","","","","","","","","","30959"
2012,"St. Vincent and the Grenadines","1094276649.11706","","","319.21808524325","","","","","","","2.31422064499607","109334"
2012,"Sudan","143440484422.374","","","491982.266532203","","63.9678587066101","32.8994887824513","376.923358405533","","","0.301083380638175","37712420"
2012,"Suriname","8157321361.85381","","","2657.8776235695","","","","","9.18143","","4.74562327944223","528535"
2012,"Swaziland","9518883175.73871","","","3478.03453213704","","","","","","","0.979498966464073","1231694"
