"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"321",1998,35.25133736,40.09999847,4.900000095,70.19999695,70.84805575,9.899999619,88.30000305,8.3,0.015143651,774047,36260.83324,4.158830166,36.2530513318402,34.8105722496065,33.9857495679381,32.7692407724876,42.9260991,9.899999619,8.699999809,9.199999809
"322",1999,34.35370806,41.09999847,4.800000191,68.59999847,71.23049901,9.300000191,88.69999695,8.3,0.064634578,794965,36957.48989,3.24564331963094,56.90000153,53.29999924,19,26.10000038,43.45807085,8.899999619,8.100000381,8.399999619
"323",2000,33.52593196,41.40000153,4.5,71.19999695,71.37931298,7.5,89.5,8.3,0.1354316,800495,38000.6877,4.10508300129406,56.70000076,52.79999924,19.70000076,26.5,43.65523317,8,7.400000095,7.699999809
"324",2001,35.35569846,41.09999847,3.799999952,68.40000153,71.10726473,7.099999905,89.69999695,8.3,0.168225361,787198,38580.02251,3.96727679024338,58.5,54.59999847,19.29999924,26.5,43.89503271,7.900000095,7.800000191,7.800000191
"325",2002,35.73606231,41.40000153,4,69.90000153,71.87500455,6.800000191,89.90000153,9.1,0.168128319,758981,38515.21306,4.66622857088621,60.20000076,56.90000153,18.70000076,24.89999962,44.18568953,8.399999619,8.800000191,8.600000381
"326",2003,34.1642987,42.29999924,4.800000191,69,72.80550834,6.199999809,90.80000305,9.8,0.055363304,722858,38220.62513,3.88500800011772,58.5,54.70000076,20.10000038,26.39999962,44.54698977,8.800000191,9.699999809,9.300000191
"327",2004,33.66325575,42.29999924,4.800000191,67.80000305,73.05699158,6.599999905,89.69999695,9.1,-0.021709728,689265,38676.19072,4.13879980017883,58.09999847,54.40000153,21.39999962,26.89999962,44.67620052,10,10.5,10.30000019
"328",2005,34.75770903,42.90000153,5,70.40000153,73.58490924,6.199999809,90.19999695,9.1,-0.056778262,665698,38971.64189,3.15136426699757,59.79999924,56,21.29999924,27.20000076,44.55511277,10.89999962,11.30000019,11.10000038
"329",2006,36.62596632,43.09999847,4.199999809,70.59999847,73.17486818,5.800000191,90.90000153,10.4,-0.112797498,654328,40459.26614,3.939620018,60.09999847,56.79999924,21,26.20000076,44.94022112,10.19999981,10.30000019,10.30000019
"330",2007,35.35632653,42.79999924,4.199999809,68.59999847,72.66553163,6,90.80000305,11.1,-0.133718573,652573,41834.35772,3.865780115,60.79999924,57.70000076,21.39999962,26.29999924,45.22712278,8.800000191,8.5,8.600000381
"331",2008,36.49950108,42.59999847,4.400000095,64.69999695,72.94520096,5.599999905,91.40000153,11.1,-0.190142845,657463,42367.61987,3.954669952,60.79999924,57.20000076,22.39999962,27.29999924,45.23130699,7.699999809,7.400000095,7.5
"332",2009,36.17495021,42.70000076,5,64.5,73.36769794,6,90.80000305,11.1,-0.25338341,664202,40088.49145,4.348969936,59.90000153,56.59999847,23.70000076,28.20000076,45.49151993,7.300000191,8.100000381,7.699999809
"333",2010,36.47793312,43.70000076,5.199999809,65.69999695,74.95712064,5.5,91.09999847,9.1,-0.153198447,669267,41788.04479,4.359769821,60.40000153,56.79999924,24.10000038,28.5,45.64839466,6.599999905,7.5,7.099999905
"334",2011,40.37580188,43.90000153,6.300000191,61.20000076,74.53310762,5.400000095,91.5,8.8,0.025362128,671911,43306.50245,4.262750149,59.59999847,57.09999847,25.70000076,29.20000076,45.84932615,5.599999905,6.099999905,5.900000095
"335",2012,33.5175107718589,44.70000076,6.699999809,64.90000153,74.62437333,5.599999905,91.30000305,8.8,-1.691348956,673288,44223.65407,4.419650078,59,56.90000153,26.70000076,29.60000038,45.89194922,5.099999905,5.599999905,5.400000095
"336",2013,33.6758362084329,44.79999924,6.300000191,62.5,74.6666654,5.099999905,91.80000305,8.8,2.100157101,673992,43433.55434,3.79879415500896,58.90000153,56.79999924,27.10000038,29.70000076,45.86419641,4.900000095,5.599999905,5.300000191
"337",2014,37.8542547221913,44.90000153,5.800000191,62.79999924,74.83333588,4.800000191,91.80000305,10.1,-1.410379527,1729613.07330636,44755.17894,3.33975333545766,62.5,57.20000076,24.20000076,29.5,45.91459248,4.800000191,5.300000191,5
"338",2015,39.0060111073987,50.5725950947055,26.6766546933292,72.5997617358403,69.1312261563328,12.0590626377169,84.7133837201714,10.1,0.530366451,677465,45269.78914,4.35537508899302,20.8419935811266,16.186395767389,18.6666453820008,20.3430664774336,38.7634812574901,4.04493537057917,3.49889909292153,3.69960500760931
"339",1990,25.1985393116865,67.69999695,29.1254914787057,64.4264399745829,82.6617774,15.0978686042323,82.4912399354026,20.6,-1.033117297,141096,23559.6526165638,5.30093552309369,77.7217346197994,82.8726938456128,8.88489070880435,8.67249083026201,44.48906443,-0.0219903116991,1.79097597022298,1.18205261691128
"340",1991,26.95652091,67.80000305,39.70000076,81.59999847,82.4817586,8.08427217454905,88,16.5935996225247,-0.005668183,141950,8791.018576,4.3532346091438,49.7616908018954,58.0269253926199,32.973881150509,29.1951091755549,44.82765381,11.60000038,11.60000038,11.60000038
"341",1992,24.21874889,69.09999847,39.40000153,81.59999847,83.65617403,12.0372338821745,88.30000305,31.6603544959864,-0.039136583,137844,8524.981647,4.49119306258081,61.3400331952331,75.9394263509714,27.1732651881822,21.5256087578045,45.27676428,8.600000381,10.89999962,9.899999619
"342",1993,24.79999924,69.30000305,38.59999847,79.69999695,86.40898465,7.36063726493201,89.30000305,17.0386026817038,-0.114035594,130213,8485.539521,4.89849761256356,60.8375475889521,64.5921450843779,33.082124310144,23.545221467194,45.17047756,10.30000019,13.60000038,12.10000038
"343",1994,26.27118521,69.59999847,37.90000153,78.30000305,87.10888253,5.81268303610893,89.69999695,32.6950480749058,-0.136883104,121419,8747.587264,5.61730211753561,56,62.70000076,14.10000038,13,44.71152429,9.300000191,12,10.80000019
"344",1995,28.2664955,70.5,37.79999924,78.5,86.18581586,6.699999809,89.59999847,10.2496047322553,-0.139220004,113271,8890.253204,6.23000943144982,68.8781066407413,73.6245755313612,18.653762801034,15.5553334268964,43.39676823,8.800000191,11.30000019,10.19999981
"345",1996,25.52118724,69.5,35.29999924,78.30000305,86.55043258,6.900000095,89.09999847,33.603062032353,-0.171771609,105861,8909.387792,4.48105626117253,58.0139905498495,63.611231300861,21.6138181874901,19.4144982139594,43.52574341,8.800000191,10.69999981,9.899999619
"346",1997,23.42788125,68.80000305,36.79999924,75.80000305,85.6787054,7.900000095,88.40000153,25.4,-0.201458936,98776,9233.117581,5.79818862559205,57.70000076,65.5,15.5,12.89999962,43.51077499,7.699999809,9.399999619,8.699999809
"347",1998,25.31084976,70.19999695,38.59999847,77.40000153,86.24078088,8.100000381,88.5,25.4,-0.232679337,92724,9644.229504,4.289969921,60.59999847,68.40000153,16.60000038,13.69999981,44.52442713,6.900000095,8.5,7.800000191
"348",1999,26.94081072,71.09999847,35.20000076,77.09999847,86.70731521,8,88.59999847,34.9,-0.28326061,88489,9985.348553,4.436830044,62.40000153,70.90000153,18.79999924,14.60000038,44.6412021,6.300000191,7.599999905,7
"349",2000,29.00345051,71.5,33.70000076,77,86.9829716,7.199999809,88.69999695,34.9,-0.259764908,86551,10434.5403,4.366099834,62,68.19999695,18.10000038,14.60000038,44.72168134,5.599999905,7,6.400000095
"350",2001,28.89479426,71.69999695,32.59999847,74.5,87.43902067,6.699999809,90.30000305,34.9,-0.229379183,87423,10861.065,4.449989796,61.59999847,68.40000153,18.39999962,14.69999981,44.68964632,4.900000095,6.300000191,5.699999809
"351",2002,29.38561699,70.80000305,31.20000076,73.09999847,87.29963549,7.099999905,90.5,34.9,-0.284751377,90824,11380.09068,4.818230152,61.40000153,69.19999695,19,14.80000019,45.03455269,5.400000095,6.099999905,5.800000191
"352",2003,37.01652118,71.30000305,25.10000038,74.59999847,88.79203031,5,92.19999695,30.2,-0.286433268,95449,11851.42826,5.422920227,62.59999847,68.59999847,20,16.10000038,45.28889847,5.599999905,6.099999905,5.900000095
"353",2004,33.59732463,69.40000153,26.39999962,75,87.4055418,5.800000191,91.09999847,30.2,-0.221439379,99447,12464.18802,4.979259968,60.70000076,68.09999847,22.60000038,17.60000038,45.39129216,6.099999905,6.099999905,6.099999905
"354",2005,27.37958608,70.80000305,26.60000038,76.19999695,88.27930891,4.5,91.19999695,33.3,-0.198878843,101504,13032.85031,5.031750202,60.29999924,68,23.29999924,17.60000038,45.58059758,7.5,7,7.199999809
"355",2006,29.34896978,71.30000305,26,74.19999695,87.27050883,5.099999905,91.90000153,33.3,-0.155716485,101126,13550.01069,5.030409813,60.70000076,68.59999847,23.70000076,17.70000076,45.42668496,7.900000095,7.199999809,7.5
"356",2007,29.6946446,71.40000153,25.39999962,72.69999695,87.60736384,4.699999809,91.90000153,33.3,-0.154915158,98767,13628.80609,4.907619953,61,68.69999695,24.10000038,17.79999924,45.27943106,7.699999809,7.199999809,7.400000095
"357",2008,32.90182719,70.80000305,23.60000038,71.19999695,87.62376284,4.800000191,92.19999695,33.3,-0.175097367,95213,13767.28395,4.733960152,59.40000153,67.69999695,25.79999924,18.70000076,45.32292049,8,7.599999905,7.800000191
"358",2009,33.6117885,69.90000153,25.79999924,70,89.04458793,5,92.69999695,42.9,-0.154908814,91690,12884.2204,4.706830025,58.90000153,68.09999847,26.79999924,18.89999962,45.41196062,9.699999809,10.19999981,10
"359",2010,34.29357092,70.40000153,25.89999962,67.59999847,89.56743371,6,91.09999847,42.9,-0.226013876,89081,13009.34538,4.524710178,59,68,26.70000076,19.10000038,45.99769724,10.69999981,11.60000038,11.19999981
"360",2011,40,69.80000305,24.10000038,68,89.60205608,6.099999905,91,39.7,-0.283360436,87591,13275.54925,4.358210087,58.09999847,66.90000153,28.10000038,20.29999924,45.82602263,10.80000019,10.89999962,10.89999962
"361",2012,34.4405692567452,70.59999847,23.70000076,65.80000305,91.33246531,6.099999905,89.69999695,39.7,-0.516437607,86911,13118.91552,4.66150012508866,57.90000153,66.59999847,29.20000076,20.79999924,45.83081509,10.60000038,11.19999981,10.89999962
"362",2013,39.9392962047003,70.5,24.60000038,67.5,91.08526952,5.900000095,91.19999695,39.7,-0.275368757,86817,13403.69139,5.04585880641787,57.79999924,66.80000305,29.5,21,45.82516267,10.19999981,10.10000038,10.19999981
"363",2014,33.6810080224157,70.30000305,23.20000076,66.19999695,90.82687554,6.099999905,91.90000153,39.7,-0.269378767,2945603.49305417,13933.38751,4.48512505770251,57.09999847,66,30,21.39999962,45.81918204,7.800000191,7.900000095,7.800000191
"364",2015,40.2775635404966,70.100159574218,28.8958007754952,82.0893374668228,101.683413936876,-13.2661283785162,114.393847776064,41.3,-0.22101201,86924,14374.61258,6.38460637679945,44.8037714274951,54.7059930804839,55.6066875810658,33.9197519379492,57.6349793329055,16.903459603612,18.4552320533267,17.6029920362307
"365",1990,22.4202108678418,34.79999924,-1.07539913645898,65.3777796620694,40.89306682,34.2128958149636,67.0996276085433,5,2.073447777,24974181,558.715168,2.34291992995179,-10.7712025689464,0.63678736124055,31.310328685734,23.4628062458604,27.58677354,-2.48640536684536,0.494074647964275,-0.992815255074267
"366",1991,9.96364212630095,35,-11.6003091206633,67.7353373540992,41.22496981,44.8343806948785,54.2025214514745,0.291774755668577,2.036558784,25335585,553.2373297,3.33810964961903,-9.40248340082054,-8.88850730891726,15.1785958240132,19.1616422476885,27.7522965,5,4,4.300000191
"367",1992,19.5071357287876,35.29999924,0.17551479334325,70.5719062377581,41.67650591,36.2324468919801,62.6870721716681,-7.49561052500773,1.999814467,25715777,572.0136319,2.57796782475844,-14.1883536492278,-14.2945452195766,12.7219339276964,25.1245250070236,28.00113809,4.900000095,4,4.199999809
"368",1993,11.888056507979,35.5,12.0550251181991,85.5643730724047,42.01183432,30.6461648372396,68.0998792293863,14.1228102582145,1.967829193,26062398,587.5129651,3.56120956952515,-14.9657106657481,-0.368050145709049,26.20166316754,13.4661278337653,28.17319654,4.800000191,4,4.300000191
"369",1994,15.43115278,35.70000076,-50.9780963601153,28.7207908720174,42.39905232,91.09999847,8.199999809,6.56765132568419,1.941978838,26304953,614.5832878,4.41399052740035,9.699999809,29.29999924,2.599999905,5.800000191,28.39214733,3.900000095,3.599999905,3.700000048
"370",1995,13.0083538272789,35.40000153,-11.5774384466358,70.4115661166414,42.14285896,34.5377541990506,62.9260254541,13.1143895676915,1.919782703,26397825,648.5635532,3.73831267607278,-14.0333051383401,-6.8953237277678,10.3640515248554,10.474062107721,28.30575897,4.099999905,3.900000095,4
"371",1996,15.3070785315987,35.09999847,6.69540605074205,85.1911177631299,41.88543818,22.7692415957636,77.4707484220975,-1.04771266293941,1.89839515,26313238,684.4100836,3.39248212395197,-23.7787677792587,-17.7136296526162,23.0064396656012,23.4788797282544,28.17236801,4.099999905,3.900000095,4
"372",1997,21.6063234813577,34.79999924,-15.5594884958989,73.6337338387906,41.67664579,29.6082571616073,67.9145215187398,7.2,1.874188288,26078616,698.9051489,4.61031253772966,-41.9050276738402,-37.6796584986523,14.456234486763,12.9958008053597,28.08224528,4.199999809,4.199999809,4.199999809
"373",1998,18.1640868349595,34.5,1.68333147986275,67.1222851067347,41.41656511,33.0474499622142,66.2339010505713,8.1,1.845496823,25771134,728.5579997,2.60509026737741,-43.3911856708064,-35.1965496202569,30.3299212377736,34.010687924086,27.98995636,4.800000191,3.799999952,4.099999905
"374",1999,10.7845708256026,34.20000076,8.15061109708693,78.0002190218683,41.2048202,29.1258407745298,71.0813667464809,8.4,1.810901033,25499993,778.7731796,3.55503699462291,-12.3444777634667,-2.33850587759954,12.6357656819711,16.8768454852608,27.89736425,4.300000191,4.400000095,4.400000095
"375",2000,13.95474336,33.90000153,-35.1544686254049,37.4414349457192,40.94202932,90.40000153,9.199999809,9,1.772114444,25342391,794.4811836,4.244369984,12.89999962,34.5,3.299999952,7.199999809,27.80492118,4.199999809,4.300000191,4.300000191
"376",2001,27.3163037347098,34.5,-13.3944495172531,55.9905139115913,41.61640454,59.7078798982119,35.7148453630902,8.8,1.732176951,25327256,818.5052233,3.888469934,-24.7150079215523,-14.5779993147424,16.9286199698942,19.733067651218,28.11364532,4.5,3.799999952,4
"377",2002,17.8418809546376,35.09999847,-2.98488740836067,65.4633850983636,42.28915479,42.4144705299571,56.3131820201585,8.8,1.692964725,25427205,835.3779131,2.7860456193444,-3.74374114428094,-1.95458758969942,8.36153183471201,15.753735006834,28.46847414,4.400000095,4.199999809,4.300000191
"378",2003,11.7001235323961,35.70000076,-13.6256628655444,51.5197414884015,42.96029052,63.6459160237692,33.543097156518,8.8,1.653868187,25594414,886.2623136,3.546309948,2.22064571608117,6.99764789296358,3.86916281366788,16.395814914434,28.8206011,3.900000095,3.900000095,3.900000095
"379",2004,20.5244702262111,36.29999924,-10.2556952051454,70.8478320391406,43.62980838,27.7544503777426,69.7231088927059,8.3,1.615377319,25755294,941.1536737,3.290780067,-21.3615956976536,-18.9848652035339,26.6249284543852,27.290284943439,29.16726577,3.900000095,3.900000095,3.900000095
"380",2005,15.21680925,36.90000153,-53.5890009665247,25.8320947505002,44.2977193,89.59999847,10,8.3,1.577221429,25856182,1012.443143,3.128520012,7,16.89999962,5.099999905,9.399999619,29.45866578,5,4.099999905,4.400000095
"381",2006,20.7157413533402,35.09999847,-0.256751543706791,56.8902823578906,42.39130094,43.1456764520365,52.8259664220262,8.3,1.540257607,25884526,1089.327133,3.086610079,-7.48506481904617,-3.68785606994069,11.7518515919375,12.6006987120578,28.53880514,4.900000095,4.099999905,4.300000191
"382",2007,23.7505966583398,33.40000153,-15.7604490054689,55.5779423777288,40.58323243,48.9691808488541,50.4960891137024,9.1,1.502933906,25857636,1165.450489,4.01968189145784,-25.9831636529327,-22.5601749929035,12.9086094708999,13.9139864873865,27.66419516,3.799999952,3.700000048,3.700000048
"383",2008,15.4905621548207,31.79999924,-13.3067245372978,65.4812585066663,38.87530324,39.781135099469,58.3362607023399,9.1,1.462900688,25787172,1193.21383,3.845841663819,-0.0114984110957153,7.12878536217418,13.1127762591714,23.7294350337565,26.83912828,4,4.099999905,4.099999905
"384",2009,12.5186470839912,30.20000076,-13.5389462221781,69.506852665213,37.14637101,39.963994884975,61.3406379747083,10.8,1.419375347,25694278,1276.153253,3.204190016,-10.4385443817415,-1.56683637468673,17.3292809945929,25.6205443625839,25.93667348,3.900000095,3.900000095,3.900000095
"385",2010,13.7549869,28.60000038,-38.898367500893,34.4119657043543,35.39603874,85,14.5,10.8,1.374351006,25594624,1387.880084,3.310290098,9,21.60000038,7,10.80000019,25.04853191,4.400000095,3.299999952,3.5
"386",2011,22.289327219203,27.79999924,-11.0951817501,63.584177020631,34.62017208,39.9436758966294,60.4473454036129,11,1.328401097,25488482,1460.481976,3.706589937,-38.5861375528609,-31.7357875694886,15.0392519069061,6.0451868540889,24.61314773,4.300000191,3.299999952,3.5
"387",2012,16.513534485223,26.89999962,-3.6000389995564,70.7451125930934,33.66708273,41.7583063028733,56.65681755702,11,1.285832037,25369751,1522.832573,3.807399988,-26.6115987136191,-16.9329371410618,19.9160893302653,17.6388788662523,24.12481482,4.099999905,3.400000095,3.599999905
"388",2013,10.7753900666377,27,-10.105975733312,59.8575313089926,33.79223966,42.6921404632119,56.0719395775429,11,1.251190626,25240694,1603.738691,3.04610760418486,-0.590785810718756,-7.60629764249286,4.95443079313719,17.0038343398849,24.17098063,4,3.400000095,3.599999905
"389",2014,13.4136344284799,27,9.24392402226788,59.306367941195,33.79223966,48.6008947190525,46.551074371749,11.4,1.226730296,9913017.99676686,1698.935338,2.9915872739602,35.6461916235487,35.2581408849321,6.6028509206658,5.52537225498195,24.17184695,4,3.5,3.599999905
"390",2015,30.3431303185173,46.5987596666146,-17.2678825908716,70.0225859718202,63.0935364101859,29.3794514645181,69.6799362161871,12,1.20929453,24959215,1805.579625,5.51670531049627,-5.56512683940866,2.35298647625701,28.6060184614282,31.5595970647318,43.3805448213267,5.7380602878227,8.60375517155041,7.74795493569548
"391",1990,27.5132385884027,35.09999847,9.600000381,67.59999847,52.78195259,23.5,76.09999847,12.9,0.083708573,552514,30841.115,3.29727302639072,43.3790382935792,40.3300937896477,19.7307837572866,17.1164875530373,36.28919755,6.60021984616185,2.89287700304993,4.26943303145711
"392",1991,17.6375033520834,35.5,10.39999962,66,53.46385419,23.79999924,75.80000305,34.0691795132406,0.069231189,553438,31293.91672,1.88486475696668,45.4713355042564,43.0053050186946,11.8362365117901,12.2697012665714,36.63412941,15.80000019,6.800000191,10.10000038
"393",1992,16.17041059,33.90000153,11.80000019,69.30000305,52.63975267,16.39999962,75.19999695,12.6286120200541,0.067924433,555733,31533.56792,2.24673137001855,38,29.89999962,8.899999619,7.800000191,36.28741435,13.69999981,6.800000191,9.300000191
"394",1993,14.75894643,33.40000153,11.30000019,71,52.26917172,16.89999962,76,19.1495477324041,0.061135853,557764,31245.53977,3.03801585408402,37.70000076,30,9.5,7.699999809,36.05694556,14.69999981,7.699999809,10.19999981
"395",1994,15.43006709,33.40000153,12.60000038,71,53.18471645,16.39999962,75.90000153,6.9109494904675,0.020372074,557384,31911.13709,4.24331270513622,39.90000153,32.20000076,9.899999619,8.100000381,36.52101042,15.19999981,8.699999809,11.10000038
"396",1995,15.66540382,33.40000153,13.10000038,70.69999695,53.8709702,16,75.90000153,10.4291032843891,0.001588562,553255,32831.83797,2.44164018766607,40.79999924,33.70000076,10.60000038,8.300000191,36.84053576,16,9.199999809,11.69999981
"397",1996,16.73200114,33.79999924,13,69.90000153,54.69255607,15.30000019,76.30000305,27.3844264197683,0.028104408,544095,33244.83113,4.25823296768169,42.20000076,35.09999847,11.10000038,8.800000191,37.21184156,16.10000038,9.399999619,11.89999962
"398",1997,16.96620709,34,13.89999962,70.5,55.19480656,15.19999981,76.69999695,11.1,0.05290695,530803,33837.08833,2.07008991643264,43.5,36.70000076,11.60000038,9,37.44183661,16.29999924,9.399999619,12
"399",1998,17.39751716,34.40000153,14.39999962,70.09999847,55.8441597,15.10000038,77.19999695,11.1,0.028774016,516849,34374.02823,4.286980152,44.5,35.5,12.30000019,9.5,37.73008809,16.39999962,9.5,12.10000038
"400",1999,18.04843923,35.09999847,15.69999981,72.5,57.16611987,14.19999981,77.5,11.1,0.016820844,507090,34904.34011,3.04143107176906,45.90000153,36.29999924,13.30000019,10.10000038,38.25738335,16.20000076,8.899999619,11.69999981
"401",2000,14.32369117,35.40000153,17.29999924,72.5,57.84313903,13.60000038,78.09999847,11.1,0.045303631,504762,36182.93293,4.41408519427024,48.20000076,38.29999924,13.39999962,10.19999981,38.57777316,14.69999981,8.300000191,10.80000019
"402",2001,18.74654911,35.90000153,17.79999924,73.80000305,58.85246152,14,78.5,9.8,0.056167601,511405,36803.48435,4.513500214,45.59999847,36.70000076,14.39999962,10.69999981,38.93917587,12.89999962,7.5,9.600000381
"403",2002,20.18203519,36.40000153,16.79999924,73.69999695,59.38010111,13.5,78.90000153,9.8,0.148916429,525286,36840.05628,4.255330086,45.70000076,37.40000153,15,10.89999962,39.04514706,12.60000038,7,9.199999809
"404",2003,20.83830044,36.90000153,17.20000076,76.59999847,59.80551227,13.30000019,79.09999847,11.5,0.444507313,542392,36732.16351,4.343379974,47.09999847,39.5,15.39999962,11.10000038,39.22589678,11.89999962,6.900000095,8.899999619
"405",2004,33.30355228,38,24.79999924,76.80000305,61.38933613,18,77.80000305,11.5,0.647182705,556976,37072.53773,4.201960087,48.59999847,40.70000076,16.5,11.5,39.79765933,10.19999981,6.300000191,7.900000095
"406",2005,32.49652669,37.70000076,25.60000038,78.5,61.70213045,16.60000038,79.5,11.5,0.491389108,564913,37241.15325,4.057559967,49.29999924,41.59999847,17.89999962,12.19999981,39.8705109,10,6.199999809,7.699999809
"407",2006,33.008037,37.90000153,26.39999962,78.90000153,62.13115004,16.39999962,79.59999847,17.3,0.300559689,565020,37874.42314,4.329189777,49.59999847,42.59999847,18.89999962,12.5,40.08447054,8.800000191,5.5,6.800000191
"408",2007,33.69675589,37.79999924,26.79999924,78.40000153,62.37623794,16.10000038,80,17.3,0.504933687,558671,38239.07322,3.890490055,49.40000153,43,19.89999962,12.89999962,40.15588984,7.900000095,4.900000095,6.099999905
"409",2008,33.39196203,38.5,27.79999924,78.19999695,63.53135474,15.39999962,80.69999695,21.3,0.662469253,547445,37587.57522,4.196760178,49.20000076,43.20000076,21.20000076,13.5,40.66869222,8.5,5.5,6.699999809
"410",2009,33.78417277,38,27.89999962,79,63.54515131,14.80000019,81.5,21.3,0.45561345,533942,35365.50644,4.258679867,49.5,44.20000076,21.60000038,13.5,40.65430333,9.300000191,6.800000191,7.800000191
"411",2010,32.84845267,38,28.89999962,78.59999847,64.08094518,14.89999962,81.5,21.3,0.307591222,520208,35851.50807,4.050869942,50.20000076,44.79999924,21.79999924,13.80000019,40.91772807,9.600000381,7.5,8.399999619
"412",2011,25.02758773,38.09999847,29.20000076,77.80000305,64.68590405,14.60000038,81.69999695,21.6,0.171978291,506397,35996.27766,3.873589993,50.29999924,44.79999924,22,14.10000038,41.11008952,9.600000381,7.599999905,8.399999619
"413",2012,41.3261735442205,39.40000153,30.89999962,75.80000305,66.32996719,14.5,81.69999695,21.4,0.26954124,492237,34887.37301,4.30338342046567,49.79999924,45.20000076,22.89999962,14.60000038,41.72388352,11.89999962,9.800000191,10.69999981
"414",2013,33.9351349157977,39.59999847,31.79999924,74.59999847,66.55461928,14.19999981,81.69999695,31.4,1.159251117,478889,33882.40761,5.10791082933499,49.40000153,45.5,23.70000076,15.10000038,41.83702971,13.10000038,11.60000038,12.19999981
"415",2014,32.1954828390852,39.70000076,32.20000076,73.90000153,66.72269036,14.69999981,81.5,31.4,0.917504096,-3453959.34047327,33457.74768,4.64222718014679,48.90000153,45.90000153,24.29999924,15.5,41.84223571,13.60000038,11.69999981,12.5
"416",2015,45.3072473857227,60.8578795207819,27.7835334518823,71.8546573263206,85.7307986643141,-3.26946612092274,98.1193052182307,31,0.021292655,459605,33704.69292,4.48496731558671,46.0328861854759,55.4250700420109,43.927268502294,28.7365910346946,45.1588059166597,13.9644717341557,12.0552174706619,12.5857203420372
"417",1990,22.0616710305833,50.09999847,33.3467392488699,73.5959317300925,64.89637365,22.8888110924785,72.30000305,1.4,0.341370597,1232673,36856.25223,5.23988784694096,47.09999847,43.5,17.79999924,24.89999962,40.79082062,3.88944262688041,2.29718141491866,3.25639818032396
"418",1991,31.7941800612204,50.70000076,38.6048716558247,65.361902047241,65.2509688,20.823391598706,74,28.7594290472482,0.310355946,1197296,37963.47473,4.15430108743827,63.7897641653934,61.5086181217064,17.5627362274785,24.2913181229769,40.88309674,2.200000048,2,2.099999905
"419",1992,18.2040557744662,50.79999924,27.9736303789812,65.3066146130085,65.04481463,19.6489782690133,75.40000153,20.3219202728576,0.248237081,1177505,38179.51348,4.60353435640565,48.8341048651478,52.4083283863933,20.6109518878511,22.8188011337151,40.76207659,2.299999952,2.099999905,2.200000048
"420",1993,12.0224083123588,50.40000153,38.2754068612968,70.4322024622251,64.45013234,20.8757239356312,77,17.3311520874456,0.246819413,1171249,38150.54514,4.63110832369381,48.3627354561851,55.0917674984105,29.3111669690272,25.0765424310062,40.55751636,2.700000048,2.400000095,2.5
"421",1994,26.1899516842278,50.20000076,53.5112474698356,78.8591919336353,64.4415915,15.8679736947246,77.80000305,21.1896739288554,0.340685789,1174292,38349.1321,5.72225446653779,42.189018627216,43.0393211599099,33.6869557305395,30.1732110221975,40.51556517,3,2.900000095,2.900000095
"422",1995,28.727282000698,50,24.5778418746206,72.5785322049038,64.26734966,20.2478753413854,78.30000305,16.2122061155452,0.381789601,1182904,38945.03166,3.76405694393102,43.4077883862545,46.7449527219218,22.35007395393,22.5467849297735,40.47795332,3.299999952,3.099999905,3.200000048
"423",1996,26.7531791646681,50.09999847,22.6808792472764,67.9918624425826,64.3958824,16.6149742692797,79.30000305,8.18755749019639,0.25318888,1198495,39860.46812,4.38712691267088,51.5,46.90000153,28.29999924,32.09999847,40.49929296,3.400000095,3.400000095,3.400000095
"424",1997,25.802380888815,50.40000153,22.4814602741622,70.8828311799274,64.78149042,15.6903986632378,79.80000305,4.6,0.238271218,1220936,40400.11652,3.09585141905477,51.90000153,47.5,29,32.09999847,40.68707299,3.400000095,3.400000095,3.400000095
"425",1998,32.4304558576746,50.20000076,31.1127476225481,70.7319660503732,64.85788084,14.7663297005584,80,4.6,0.27172961,1242967,39483.40845,3.426229954,51.09999847,46.90000153,30.39999962,33.20000076,40.73039719,4,4.199999809,4.099999905
"426",1999,19.486645940802,49.59999847,37.7894968449773,74.8073792763922,64.49934654,17.3381453198772,80.40000153,4.6,0.182586374,1255096,39332.82131,3.536730051,50.5,46.40000153,31.79999924,34.5,40.5785625,4.5,4.800000191,4.699999809
"427",2000,28.1869476591222,49.29999924,30.4065881128517,78.6903484811708,64.52879352,15.2129139673392,81.40000153,7.3,0.167275578,1250966,40153.53464,3.549240112,50.40000153,45.90000153,33.20000076,36.29999924,40.67253408,4.5,5,4.800000191
"428",2001,31.8208693422119,49.20000076,14.8645685862406,68.4229638861667,64.99339861,13.8603005675824,82.5,7.3,0.240952588,1226613,40199.28707,3.484450102,50.20000076,45.90000153,34.29999924,36.40000153,40.80443696,4.800000191,5.199999809,5
"429",2002,27.6331985056003,48.59999847,30.10000038,71.30000305,64.79999797,15.8556461810064,83.30000305,7.3,0.232527187,1184906,40222.04746,3.484179974,31.707327709111,28.2748712088727,35.40000153,37.29999924,40.78604961,5.099999905,5.599999905,5.400000095
