"","Time","female.leaders","female.labor.partic.rate","female.part.time.of.female","female.part.time.of.total.part","female.male.labor.partic.rate","female.vul.employ","female.paid.employ","female.parliament.seat","pop.growth","new.born","GDP.pc","gov.educational.expend","female.2edu.labor","male.2edu.labor","female.3edu.labor","male.3edu.labor","female.labor.of.total","female.unemploy","male.unemploy","total.unemploy"
"68",2005,35.4339538,58.90000153,30.79999924,68.69999695,71.74178151,25.29999924,64.80000305,8.6,0.681267248,79170,44476.77969,4.885369778,63.40000153,64.30000305,16.70000076,19.39999962,45.12246521,5.5,4.900000095,5.199999809
"69",2006,35.18245096,58.70000076,30.60000038,68,71.84822883,24.20000076,66,8.8,0.494797775,79574,45740.23904,4.748300076,63.90000153,65.40000153,16,19.29999924,45.35353477,5.199999809,4.300000191,4.699999809
"70",2007,36.07842912,58.40000153,29.10000038,67.59999847,71.92118685,24,67.19999695,9,0.324146535,79254,47243.34045,4.676169872,63.20000076,65,15.5,19.20000076,45.25430048,5,3.900000095,4.400000095
"71",2008,25.0835001598267,58.5,28.70000076,67.80000305,71.86732052,22.60000038,68.09999847,9,0.313041438,78447,47824.37489,4.767849922,64.5,65.59999847,16,19.29999924,45.66181253,4.099999905,3.599999905,3.799999952
"72",2009,35.95071428,58.90000153,28.10000038,67.5,72.53695042,22.39999962,69.19999695,8.8,0.26195319,77567,45887.13062,5.172420025,63.90000153,65.40000153,17.39999962,20.10000038,46.06666131,4.5,5,4.800000191
"73",2010,21.3141903302614,59.40000153,28.5675753882371,75.191805555707,73.24291325,13.9731074999122,82.5917736909196,8.6,0.2403943,76916,46659.84082,5.102719784,64.80000305,65.5,17.60000038,20.29999924,46.07067614,4.199999809,4.599999905,4.400000095
"74",2011,36.41626014,59.5,24.60000038,65.09999847,73.45679012,20.39999962,72.19999695,8.6,0.337080842,76511,47808.62349,5.026450157,64.80000305,65,17.79999924,20.5,46.00524484,4.199999809,4,4.099999905
"75",2012,37.26830139,59.5,24.60000038,64.40000153,73.54758823,19.70000076,72.69999695,8.6,0.455937472,76238,47951.55678,5.134590149,64.40000153,65.40000153,18.79999924,20.89999962,46.1817868,4.300000191,4.300000191,4.300000191
"76",2013,37.4991815,59.40000153,24.70000076,64.19999695,73.5148506,18.79999924,73,8.6,0.584103986,76133,47825.43384,5.256669998,63.90000153,65.09999847,20,21.5,46.00856726,4.900000095,4.900000095,4.900000095
"77",2014,20.9417977819299,59.40000153,32.6162736459919,66.7571990944056,73.69727376,16.6157223102335,79.9562749283837,9.9,0.730867277,962165.891551327,47644.98568,6.16903798242691,51.70000076,55.59999847,31.79999924,31.29999924,46.00499154,5,4.900000095,5
"78",2015,26.6265512446747,54.402578654504,31.8240327802724,84.1579305023693,78.6506070794065,2.76495894485198,96.6194754511152,9.9,0.810525812,76474,47667.80561,5.01994013653132,40.1971891403519,41.668970720334,32.3652320230371,30.3060646678958,52.1978782098783,9.91514061088608,10.5662532790745,10.4250433697481
"79",1990,18.6931231825633,72.69999695,32.2652725105595,73.2693688496642,85.73112539,6.36143089845307,91.9046593151787,21.3,1.493593109,380221,36487.94814,-1.36148594948438,45.8415491244614,54.5841834481038,36.6584740838856,18.8650796535011,44.08151071,4.35415557746128,4.47184231713049,3.9274265482382
"80",1991,34.2098874270993,72.59999847,54.1112552901899,94.4910715005031,85.61320267,-9.99572836758596,108.599693499029,25.9236067673292,1.360506174,386084,35229.74845,3.07933811321811,32.1537085248544,36.2473615653334,25.9790536962741,16.7982363917786,44.43235848,9.699999809,10.80000019,10.30000019
