"","Time","Country.Name","GDP..PPP..constant.2011.international...","Employment.in.industry....of.total.employment.","Employment.in.agriculture....of.total.employment.","Total.greenhouse.gas.emissions..kt.of.CO2.equivalent.","Renewable.energy.consumption....of.total.final.energy.consumption.","Fossil.fuel.energy.consumption....of.total.","Energy.use..kg.of.oil.equivalent.per.capita.","CO2.emissions..metric.tons.per.capita.","Population..total"
"411",3,"Timor-Leste",2202155131.95999,10.6799182796772,25.880606543857,949.906839441293,33.3912439427868,83.4270478866035,308.441898501431,0.219288427621761,1120392
"412",3,"Togo",8241131319.98898,22.0580029067893,30.5719510367782,22760.6386155452,69.1270127809019,19.9090893713015,477.170512713711,0.366913390573117,6566179
"413",3,"Tonga",525159845.772572,28.3084188115579,-9.31959590448343,155.290599558298,1.12681954248191,82.343384427483,557.531481930802,0.983561958770787,104392
"414",3,"Trinidad and Tobago",39730040280.52,37.1296308009354,-10.829372134918,59776.5834191611,0.360433946936715,99.9292419441802,14791.3417091827,35.1373099888372,1334790
"415",3,"Tunisia",108913333410.658,33.5,16.2000007629395,38741.1352417547,13.3506241092296,88.0719440442005,919.397028237366,2.43784144353464,10673800
"416",3,"Turkey",1308343501953.37,27.1000003814697,22.7999992370605,434798.461210204,12.7933216110756,89.8972170965975,1526.34541598962,4.3641673255392,73517002
"417",3,"Turkmenistan",58014358231.6118,12.8958138458735,23.7383608098078,88648.7177282147,33.0649823640845,53.6679556918021,4840.84468319093,12.2569107630175,5106672
"418",3,"Turks and Caicos Islands",340008579274.192,28.0482118238419,3.88820462427059,18.7452496568376,0.532165411483411,102.087862535079,2392.05585055669,6.01014908437608,31727
"419",3,"Tuvalu",34338316.8465706,16.6006995728182,28.5884493091622,5.17598123419742,43.6263806472587,58.1846642110717,2889.29124758072,9.01266784380234,9844
"420",3,"Uganda",56479238119.9413,9.87817355245556,54.3248442529528,80318.9682529937,90.3336788018451,0.422125937194664,363.975557748337,0.124479814007694,34260342
"421",3,"Ukraine",378531847053.314,25.7000007629395,20.2000007629395,410067.313082423,2.7330102278557,79.5572456470764,2768.92412610133,6.26708553125294,45706100
"422",3,"United Arab Emirates",503068685411.632,25.7830055306533,9.56454929302813,199342.522558574,0.141917439831288,99.8998655765664,7361.14658257012,18.2700918243305,8734722
"423",3,"United Kingdom",2314653891010.54,19.2000007629395,1.10000002384186,568061.828941121,4.10731876467802,85.6985625507848,2966.74478371571,7.08097870090032,63258918
"424",3,"United States",1.5517926e+13,32.402627722829,-44.5261177704889,6571653.97696764,8.18544254711103,83.6864361569841,7029.24676449715,17.0194385160343,311718857
"425",3,"Uruguay",60618737179.4844,21.2999992370605,10.6999998092651,33773.770839407,48.5939718163772,56.0671676288539,1304.7474458074,2.29295134407094,3385610
"426",3,"Uzbekistan",129459345335.412,15.7680209399943,5.50293715235521,180734.945597965,2.2401467333638,98.1159460693559,1613.81009836602,3.87480091617416,29339400
"427",3,"Vanuatu",705126498.576747,23.0309134200201,38.0923027320409,440.152732079289,34.1809005357996,72.5268084687301,398.702673707619,0.545783790041178,241876
"428",3,"Venezuela, RB",500326029131.469,21.8999996185303,7.90000009536743,275683.763795513,12.3562603102179,88.1260949957402,2283.49166128935,6.07614615665121,29427631
"429",3,"Vietnam",414339189417.434,3.17189899480708,39.0348037729862,285091.055716172,35.5294656259587,68.2042811029221,670.18312024885,1.84255060590506,87860300
"430",3,"Virgin Islands (U.S.)",655587867798.944,6.97634402533693,10.1160701650614,60.8557130023383,37.5198876903366,61.8708933935481,1956.28665854587,5.77457325745199,105784
"431",3,"West Bank and Gaza",17107576519.9196,25.7000007629395,11.8999996185303,645283.922207484,41.2277343530458,55.8228168888339,507.297833074748,0.572406877323468,3927051
"432",3,"Yemen, Rep.",87639454153.7984,21.4509113658312,14.8087182259505,39949.0821612584,0.988630663730807,98.4454261864684,272.93428413687,0.811478014800119,24234940
"433",3,"Zambia",47944251956.632,6.27041637047048,33.5756571468694,320024.69699237,90.4550195613109,8.59486503360531,605.567766252175,0.204524326863562,14343526
"434",3,"Zimbabwe",21720130515.1655,9.10000038146973,65.8000030517578,71561.9522501464,75.7740041989035,31.0675592419743,719.134217645959,0.815683908462027,14255592
"435",4,"Afghanistan",56460103813.5996,9.11948148798802,63.2530974392288,18168.8632027705,41.6827212210671,65.9441745773374,-445.211778443212,0.688083612623934,29726803
